,molecule_chembl_id,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,pIC50,bioactivity_class
383,CHEMBL5438601,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)NCc1ccc([N+](=O)[O-])cc1)Oc1ccccc1,458.47400000000016,4.092200000000003,3.0,5.0,5.0,inactive
384,CHEMBL5400936,COC(=O)c1ccc(CNC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)Oc2ccccc2)cc1,471.51300000000015,3.970600000000002,3.0,5.0,4.876148359032914,inactive
385,CHEMBL5436591,CCOc1ccc(NC(=O)N/N=C/c2ccc(C(=O)O[C@@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@@]46OO5)cc2)cc1,593.6770000000005,5.605700000000006,2.0,9.0,6.5376020021010435,active
386,CHEMBL5394407,C[C@H]1[C@H](OC(=O)c2ccc(/C=N/NC(=O)Nc3ccccc3F)cc2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,567.6140000000004,5.346100000000005,2.0,8.0,6.327902142064283,active
387,CHEMBL5420927,C[C@H]1[C@H](OC(=O)c2ccc(/C=N/NC(=O)Nc3ccc(F)cc3)cc2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,567.6140000000004,5.346100000000005,2.0,8.0,6.187086643357144,active
388,CHEMBL5411995,Cc1cc(C)cc(NC(=O)N/N=C/c2ccc(C(=O)O[C@@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@@]46OO5)cc2)c1,577.6780000000005,5.823840000000006,2.0,8.0,6.2441251443275085,active
389,CHEMBL5426937,C[C@H]1[C@@H](Oc2ccc(/C=N/NC(=S)Nc3ccccc3F)cc2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,555.6720000000004,5.733000000000005,2.0,7.0,5.600326278518962,intermediate
390,CHEMBL5411313,Cc1ccc(NC(=S)N/N=C/c2ccc(O[C@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@@]46OO5)cc2)c(C)c1,565.7360000000004,6.210740000000007,2.0,7.0,5.8696662315049934,intermediate
391,CHEMBL5428518,Cc1ccc(NC(=O)N/N=C/c2ccc(O[C@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@@]46OO5)cc2)c(C)c1,549.6680000000003,6.045840000000007,2.0,7.0,5.987162775294828,intermediate
392,CHEMBL5398031,CCOc1cccc(NC(=S)N/N=C/c2ccc(O[C@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@@]46OO5)cc2)c1,581.7350000000005,5.992600000000006,2.0,8.0,6.2839966563652006,active
393,CHEMBL5434197,NC(=O)c1c(NC(=O)CSc2nc3scc(-c4ccccc4)c3c(=O)n2C2CCCCC2)sc2c1CCC2,564.7580000000002,6.010100000000004,2.0,8.0,5.835647144215563,intermediate
394,CHEMBL5404235,C=CCn1c(SCC(=O)Nc2sc3c(c2C(N)=O)CCC3)nc2sc3c(c2c1=O)CCCC3,500.6710000000005,3.902700000000003,2.0,8.0,5.238824186844268,intermediate
395,CHEMBL5424376,C=CCn1c(SCC(=O)Nc2sc3c(c2C(N)=O)CCC3)nc2scc(-c3ccc(Cl)cc3)c2c1=O,557.1220000000003,5.344300000000003,2.0,8.0,5.530177984021837,intermediate
396,CHEMBL5419333,C=CCn1c(SCC(=O)Nc2sc3c(c2C(N)=O)CCC3)nc2scc(-c3cccc([N+](=O)[O-])c3)c2c1=O,567.6740000000003,4.5991000000000035,2.0,10.0,4.928117992693875,inactive
397,CHEMBL559434,C=CCn1c(SCC(=O)Nc2sc3c(c2C(N)=O)CCC3)nc2scc(-c3ccccc3)c2c1=O,522.6770000000004,4.690900000000003,2.0,8.0,5.55129368009492,intermediate
398,CHEMBL5426764,O=C(/C=C\c1ccc(O)c(O)c1)O[C@H]1CO[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](OC(=O)/C=C/c2ccc(O)cc2)[C@H]1O,726.6430000000004,4.040000000000003,7.0,15.0,6.356547323513812,active
399,CHEMBL5421969,C(=C/c1cn(-c2ccccc2)nc1-c1ccccc1)\c1nnc(-c2c[nH]c3ccccc23)o1,429.4830000000002,6.241000000000005,1.0,5.0,5.154901959985743,intermediate
400,CHEMBL5436386,Cc1ccc(-c2nn(-c3ccccc3)cc2/C=C/c2nnc(-c3ccc(Cl)cc3Cl)o2)cc1,473.3630000000003,7.374920000000004,0.0,5.0,3.958607314841775,inactive
401,CHEMBL5440402,Cc1ccc(-c2nn(-c3ccccc3)cc2/C=C/c2nnc(-c3ccc([N+](=O)[O-])cc3)o2)cc1,449.47000000000025,5.976320000000005,0.0,7.0,4.795880017344075,inactive
402,CHEMBL5420344,Cc1ccc(-c2nn(-c3ccccc3)cc2/C=C/c2nnc(-c3ccc(Cl)cc3)o2)cc1,438.91800000000023,6.721520000000004,0.0,5.0,4.698970004336019,inactive
403,CHEMBL5424180,C(=C/c1cn(-c2ccccc2)nc1-c1ccccc1)\c1nnc(-c2ccco2)o1,380.40700000000015,5.352700000000004,0.0,6.0,4.853871964321762,inactive
404,CHEMBL4215216,COc1cccc(/C=C(\C#N)c2nc3ccccc3[nH]2)c1,275.311,3.6356800000000016,1.0,3.0,5.655607726314889,intermediate
405,CHEMBL5409393,COc1cc(/C=C(\C#N)c2nc3ccccc3[nH]2)cc(OC)c1,305.3370000000001,3.644280000000002,1.0,4.0,5.442492798094342,intermediate
406,CHEMBL5437384,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)CF,471.53300000000024,1.8107700000000015,5.0,5.0,9.443697499232712,active
407,CHEMBL5407224,O=C(CF)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1,455.53000000000026,2.2957,2.0,4.0,8.522878745280337,active
408,CHEMBL5398692,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](CCc1ccccc1)C(=O)CF,421.51300000000015,2.0991000000000004,2.0,4.0,9.3767507096021,active
409,CHEMBL5438396,Fc1ccc(-n2cc(COc3cccc4cc(Cl)ccc34)nn2)cc1F,371.77400000000006,4.9311000000000025,0.0,4.0,4.59108197915322,inactive
410,CHEMBL5416078,O=[N+]([O-])c1ccc(-n2cc(COc3cccc4cc(Cl)ccc34)nn2)cc1,380.791,4.561100000000002,0.0,6.0,4.791558643561433,inactive
411,CHEMBL5394154,Oc1ccccc1C(c1ccc(C(F)(F)F)cc1)N1CCN(c2cnccn2)CC1,414.4310000000002,4.112600000000004,1.0,5.0,5.070581074285707,intermediate
412,CHEMBL5422873,COc1ccc(C(c2ccccc2O)N2CCN(c3cnccn3)CC2)cc1,376.4600000000001,3.102400000000002,1.0,6.0,4.507239610973162,inactive
413,CHEMBL5437766,COc1cccc(C(c2ccc(OC(F)(F)F)cc2)N2CCN(c3cnccn3)CC2)c1O,460.4560000000002,4.001000000000004,1.0,7.0,4.943095148663527,inactive
414,CHEMBL5398485,COc1cccc(C(c2ccc(C(F)(F)F)cc2)N2CCN(c3cnccn3)CC2)c1O,444.4570000000002,4.121200000000004,1.0,6.0,5.207608310501746,intermediate
415,CHEMBL5395561,COc1cccc(C(c2ccc(F)c(F)c2)N2CCN(c3cnccn3)CC2)c1O,412.44000000000017,3.3806000000000025,1.0,6.0,4.614393726401688,inactive
416,CHEMBL5434874,Oc1ccccc1C(c1ccc(OC(F)(F)F)cc1)N1CCN(c2cnccn2)CC1,430.4300000000002,3.9924000000000026,1.0,6.0,5.229147988357856,intermediate
417,CHEMBL5400091,Oc1ccccc1C(c1ccc(Cl)c(Cl)c1)N1CCN(c2cnccn2)CC1,415.32400000000024,4.400600000000004,1.0,5.0,5.180456064458132,intermediate
418,CHEMBL374508,CC(C)C[C@H](NC(=O)[C@H]1O[C@@H]1C(=O)O)C(=O)NCCCCN=C(N)N,357.4110000000002,-1.460899999999997,5.0,5.0,7.26440110030182,active
419,CHEMBL5406869,Fc1ccc(-n2cc(COc3ccnc4cc(Cl)ccc34)nn2)cc1F,372.7620000000001,4.326100000000002,0.0,5.0,4.59108197915322,inactive
420,CHEMBL5424800,O=[N+]([O-])c1ccc(-n2cc(COc3ccnc4cc(Cl)ccc34)nn2)cc1,381.77900000000005,3.956100000000002,0.0,7.0,4.791558643561433,inactive
421,CHEMBL5556412,O=C(Cn1cc(CN2CCN(c3ccnc4cc(Cl)ccc34)CC2)nn1)Nc1cccc([N+](=O)[O-])c1,506.95400000000024,3.3488000000000016,1.0,9.0,5.0915149811213505,intermediate
422,CHEMBL5563817,O=[N+]([O-])c1ccc(-n2cc(COc3cccc4nc(Cl)ccc34)nn2)cc1,381.77900000000005,3.956100000000003,0.0,7.0,4.791558643561433,inactive
423,CHEMBL5625072,Cc1ccc(C(c2ccccc2O)N2CCN(c3ccnc4cc(Cl)ccc34)CC2)cc1,443.9780000000001,5.813820000000004,1.0,4.0,5.214670164989233,intermediate
424,CHEMBL5630622,Oc1ccccc1C(c1ccc(F)c(Cl)c1)N1CCN(c2ccnc3cc(Cl)ccc23)CC1,482.38600000000025,6.297900000000005,1.0,4.0,5.060480747381382,intermediate
425,CHEMBL5630614,Oc1ccccc1C(c1ccc(F)c(F)c1)N1CCN(c2ccnc3cc(Cl)ccc23)CC1,465.9310000000002,5.783600000000005,1.0,4.0,5.4089353929735005,intermediate
426,CHEMBL5630817,Oc1ccccc1C(c1ccc(OC(F)(F)F)cc1)N1CCN(c2ccnc3cc(Cl)ccc23)CC1,513.9470000000002,6.404000000000004,1.0,5.0,5.318758762624412,intermediate
427,CHEMBL5624786,COc1ccc(C(c2cccc(OC)c2O)N2CCN(c3ccnc4cc(Cl)ccc34)CC2)cc1,490.0030000000002,5.522600000000006,1.0,6.0,5.1487416512809245,intermediate
428,CHEMBL5630854,COc1cccc(C(c2ccc(F)c(F)c2)N2CCN(c3ccnc4cc(Cl)ccc34)CC2)c1O,495.9570000000003,5.792200000000006,1.0,5.0,4.982966660701219,inactive
429,CHEMBL5630121,COc1cccc(C(c2ccc(C(F)(F)F)cc2)N2CCN(c3ccnc4cc(Cl)ccc34)CC2)c1O,527.9740000000004,6.532800000000006,1.0,5.0,5.267606240177032,intermediate
430,CHEMBL5624599,COc1cccc(C(c2ccc(Cl)c(Cl)c2)N2CCN(c3ccnc4cc(Cl)ccc34)CC2)c1O,528.8670000000004,6.820800000000006,1.0,5.0,5.337242168318426,intermediate
431,CHEMBL1458713,CC(C)C[C@H](NC(=O)[C@@H]1O[C@H]1C(=O)O)C(=O)NCCCCN=C(N)N,357.4110000000002,-1.460899999999997,5.0,5.0,4.2644011003018205,inactive
